origin_uuid,origin_name,destination_uuid,destination_name,travel_min,distance_km
e225645c-2075-481a-ab93-60f4ce85a2cd,Kita-Ikebukuro,da913f78-9dd7-42b3-94b0-3c5a4323ea14,Hachiman-yama,29.5,16.15
e225645c-2075-481a-ab93-60f4ce85a2cd,Kita-Ikebukuro,9babe595-2983-4086-bdf4-c28cf7ea0eb9,Kaminoge,36.6,27.36
e225645c-2075-481a-ab93-60f4ce85a2cd,Kita-Ikebukuro,d5791a88-e10e-4ab2-b3dd-74607ee80463,Komazawa-daigaku,31.2,21.82
e225645c-2075-481a-ab93-60f4ce85a2cd,Kita-Ikebukuro,9134f22e-fbb3-47b7-9987-2ad03d40aab7,Yōga,35.2,26.63
e225645c-2075-481a-ab93-60f4ce85a2cd,Kita-Ikebukuro,da913f78-9dd7-42b3-94b0-3c5a4323ea14,Hachiman-yama,29.5,16.15
e225645c-2075-481a-ab93-60f4ce85a2cd,Kita-Ikebukuro,545b7a15-4e0a-410e-8dd7-fe0c814e819a,Setagaya,34.1,15.67
e225645c-2075-481a-ab93-60f4ce85a2cd,Kita-Ikebukuro,047ed2e6-d81a-4f4b-855d-f4ca23a356bd,Sasazuka,21.4,11.16
e225645c-2075-481a-ab93-60f4ce85a2cd,Kita-Ikebukuro,d15f0488-fc06-42f4-9d59-195454af8735,Nakano-sakaue,21.5,7.2
e225645c-2075-481a-ab93-60f4ce85a2cd,Kita-Ikebukuro,b8f0efac-ae92-4dd3-bc36-afb753bc5bc0,Higashi-koenji,26.1,10.69
e225645c-2075-481a-ab93-60f4ce85a2cd,Kita-Ikebukuro,896c51f2-65e6-4bde-bbbd-e6ad2b3b4a1a,Eifukuchō,27.0,13.59
e225645c-2075-481a-ab93-60f4ce85a2cd,Kita-Ikebukuro,0b85f118-7f0d-4ee4-8a29-27fa8e3dd3e0,Ogikubo,36.5,14.57
e225645c-2075-481a-ab93-60f4ce85a2cd,Kita-Ikebukuro,aa1c6851-1d28-4c10-9aaa-ee92201e4a32,Takaido,29.1,17.13
e225645c-2075-481a-ab93-60f4ce85a2cd,Kita-Ikebukuro,96c9d20f-7f31-4c4a-89de-519fd090d9da,Oji,11.5,3.34
e225645c-2075-481a-ab93-60f4ce85a2cd,Kita-Ikebukuro,9ff2a6f5-0b5d-44a1-ac29-99cfa0d2a7d2,Shim-Mikawashima,22.5,7.34
e225645c-2075-481a-ab93-60f4ce85a2cd,Kita-Ikebukuro,418ae2b4-ca8c-4882-94f0-beafcfa04196,Hasune,17.3,7.44
e225645c-2075-481a-ab93-60f4ce85a2cd,Kita-Ikebukuro,0fc0ca3e-8aad-4189-a86e-f69131f943eb,Tokiwadai,14.6,4.23
e225645c-2075-481a-ab93-60f4ce85a2cd,Kita-Ikebukuro,4268201a-38ba-4af7-9f01-6328a4e691d4,Nerima,22.8,7.8
e225645c-2075-481a-ab93-60f4ce85a2cd,Kita-Ikebukuro,d23d5f75-1bd8-4d13-a9c2-8e7acf75acd7,Hikarigaoka,27.5,11.63
e225645c-2075-481a-ab93-60f4ce85a2cd,Kita-Ikebukuro,f3cf3261-8bba-4035-b036-f3815411395a,Nakamurabashi,26.8,9.18
e225645c-2075-481a-ab93-60f4ce85a2cd,Kita-Ikebukuro,f9a224d2-2bb2-4a44-8e36-369f6ed50acc,Shimo-Akatsuka,23.9,8.0
e225645c-2075-481a-ab93-60f4ce85a2cd,Kita-Ikebukuro,64e5d0bd-e5d1-4859-8d0e-72b31a2499c1,Musashi-Seki,45.4,19.05
e225645c-2075-481a-ab93-60f4ce85a2cd,Kita-Ikebukuro,5ef34b29-91fb-489a-a3aa-dd410458bc7f,Oizumi-gakuen,36.0,24.25
e225645c-2075-481a-ab93-60f4ce85a2cd,Kita-Ikebukuro,c9a823bc-70aa-4489-b03b-3a59d6f7aaa9,Rokuchō,29.2,21.01
e225645c-2075-481a-ab93-60f4ce85a2cd,Kita-Ikebukuro,9072f87b-cff0-4c5c-a104-dda24044901e,Kameari,33.6,23.32
e225645c-2075-481a-ab93-60f4ce85a2cd,Kita-Ikebukuro,9a029abe-f626-4db1-9e7f-edb435d42aa1,Nishi-Kasai,34.2,24.67
e225645c-2075-481a-ab93-60f4ce85a2cd,Kita-Ikebukuro,3506c25e-8b1d-4a59-82af-1d388293d69e,Funabori,30.6,23.23
e225645c-2075-481a-ab93-60f4ce85a2cd,Kita-Ikebukuro,dc89d32e-e2ff-44f3-9068-7b933a67aafa,Hachiōji,54.1,44.51
e225645c-2075-481a-ab93-60f4ce85a2cd,Kita-Ikebukuro,c6fc6aed-2df5-448c-9964-87840b4a8b29,Tachikawa,54.1,39.7
e225645c-2075-481a-ab93-60f4ce85a2cd,Kita-Ikebukuro,1dd77190-2dd2-4eb3-9100-c117c389eb5e,Mitaka,45.8,23.61
e225645c-2075-481a-ab93-60f4ce85a2cd,Kita-Ikebukuro,1ad54b40-d162-45eb-a059-50b0d243f6a5,Kichijōji,43.9,22.97
e225645c-2075-481a-ab93-60f4ce85a2cd,Kita-Ikebukuro,0dff7ea2-cd1e-44b5-819e-0d7030e5cf30,Kokuryo,40.2,27.14
e225645c-2075-481a-ab93-60f4ce85a2cd,Kita-Ikebukuro,8a04bdfe-3577-4ecd-a07a-3aa09b79c999,Machida,66.8,51.55
e225645c-2075-481a-ab93-60f4ce85a2cd,Kita-Ikebukuro,70288fd1-f52b-47c4-9be4-03ee1e86c4f1,Hibarigaoka,52.2,29.43
e225645c-2075-481a-ab93-60f4ce85a2cd,Kita-Ikebukuro,9232f172-a1b5-4e7f-a566-a3839514255d,Seiseki-sakuragaoka,51.0,38.39
e225645c-2075-481a-ab93-60f4ce85a2cd,Kita-Ikebukuro,ba3bf8f7-fa8e-4cfe-be74-fac02799a9ba,Tama Center,57.6,41.49
eca05b2b-cd69-40a0-bf00-ee508376e697,Keisei Nishifuna,16aff7c1-418e-4922-8d7b-aa0a9c60e830,Kayabachō,25.0,19.43
eca05b2b-cd69-40a0-bf00-ee508376e697,Keisei Nishifuna,469ebcdc-26aa-44da-ab6e-be58326e4b99,Harumi Futou Park,32.0,24.39
eca05b2b-cd69-40a0-bf00-ee508376e697,Keisei Nishifuna,aa08b2ba-5bd9-4a3d-902f-385c6d158aff,Mita,31.1,25.53
eca05b2b-cd69-40a0-bf00-ee508376e697,Keisei Nishifuna,b83a3e3d-1764-477f-b5fc-9bc23a833539,Azabu-juban,32.3,26.96
eca05b2b-cd69-40a0-bf00-ee508376e697,Keisei Nishifuna,274bd8ac-0f83-4a2f-9b13-af0a860b0843,Yotsuya-sanchōme,34.9,27.5
eca05b2b-cd69-40a0-bf00-ee508376e697,Keisei Nishifuna,69b501cf-9de0-459e-8c51-cc1a2ae220ee,Waseda,32.6,26.83
eca05b2b-cd69-40a0-bf00-ee508376e697,Keisei Nishifuna,969988a0-fc97-4722-96c3-c2fb8adb77be,Shimo-Ochiai,39.1,29.07
eca05b2b-cd69-40a0-bf00-ee508376e697,Keisei Nishifuna,10ccd4c8-975b-4082-880a-abe03ae1c88e,Sengoku,38.5,26.6
eca05b2b-cd69-40a0-bf00-ee508376e697,Keisei Nishifuna,7e0a49af-b68f-4240-bc5b-2aafb521bee0,Shin-ōtsuka,34.5,27.97
eca05b2b-cd69-40a0-bf00-ee508376e697,Keisei Nishifuna,d9ed1d33-7357-4545-ab05-6b2c2c174997,Nezu,37.0,24.97
eca05b2b-cd69-40a0-bf00-ee508376e697,Keisei Nishifuna,8ecd21e7-f5b8-4486-98e0-d6d1b36c3650,Hakusan,36.6,25.73
eca05b2b-cd69-40a0-bf00-ee508376e697,Keisei Nishifuna,a69dd352-8592-42a2-a59e-412ceceb7253,Oshiage,24.5,16.54
eca05b2b-cd69-40a0-bf00-ee508376e697,Keisei Nishifuna,ad6336f2-3e10-42b1-a3cb-60da09332fc5,Kokusai-Tenjijō,31.8,23.64
eca05b2b-cd69-40a0-bf00-ee508376e697,Keisei Nishifuna,77e6a9cf-eab7-4cd1-886f-c9f722b8f829,Kiba,25.9,21.14
eca05b2b-cd69-40a0-bf00-ee508376e697,Keisei Nishifuna,58e3eecb-b0b1-4fa5-833b-8dfc093025bb,Kameido,23.6,16.23
eca05b2b-cd69-40a0-bf00-ee508376e697,Keisei Nishifuna,b73f18e0-6767-4cb6-949e-827a8e48222f,Ryōgoku,26.4,17.18
eca05b2b-cd69-40a0-bf00-ee508376e697,Keisei Nishifuna,edb27858-83b7-473b-b564-97dc32af862d,Ōimachi,38.4,28.6
eca05b2b-cd69-40a0-bf00-ee508376e697,Keisei Nishifuna,e79d66dc-27c9-44db-b692-c36d651be801,Naka-meguro,41.9,32.11
eca05b2b-cd69-40a0-bf00-ee508376e697,Keisei Nishifuna,a56b3b1b-b498-4f50-9669-be593388ac69,Toritsu-daigaku,47.8,34.06
eca05b2b-cd69-40a0-bf00-ee508376e697,Keisei Nishifuna,39c0e52f-087f-4127-98f7-7288f95ed16a,Musashi-koyama,39.6,32.91
eca05b2b-cd69-40a0-bf00-ee508376e697,Keisei Nishifuna,ed2b8411-a109-4fb8-bc19-4ad91a06c5df,Yukigaya-ōtsuka,45.5,36.03
eca05b2b-cd69-40a0-bf00-ee508376e697,Keisei Nishifuna,444be04f-0faa-4377-bdd3-bac28bafe1cd,Ōmori,39.0,32.18
eca05b2b-cd69-40a0-bf00-ee508376e697,Keisei Nishifuna,c2ae7927-51cc-4088-a14f-f7cb7896669a,Nishi-magome,42.7,35.03
eca05b2b-cd69-40a0-bf00-ee508376e697,Keisei Nishifuna,da913f78-9dd7-42b3-94b0-3c5a4323ea14,Hachiman-yama,44.5,36.71
eca05b2b-cd69-40a0-bf00-ee508376e697,Keisei Nishifuna,9babe595-2983-4086-bdf4-c28cf7ea0eb9,Kaminoge,48.3,39.83
eca05b2b-cd69-40a0-bf00-ee508376e697,Keisei Nishifuna,d5791a88-e10e-4ab2-b3dd-74607ee80463,Komazawa-daigaku,43.0,34.29
eca05b2b-cd69-40a0-bf00-ee508376e697,Keisei Nishifuna,9134f22e-fbb3-47b7-9987-2ad03d40aab7,Yōga,47.0,39.1
eca05b2b-cd69-40a0-bf00-ee508376e697,Keisei Nishifuna,da913f78-9dd7-42b3-94b0-3c5a4323ea14,Hachiman-yama,44.5,36.71
eca05b2b-cd69-40a0-bf00-ee508376e697,Keisei Nishifuna,545b7a15-4e0a-410e-8dd7-fe0c814e819a,Setagaya,47.9,35.24
eca05b2b-cd69-40a0-bf00-ee508376e697,Keisei Nishifuna,047ed2e6-d81a-4f4b-855d-f4ca23a356bd,Sasazuka,36.4,31.72
eca05b2b-cd69-40a0-bf00-ee508376e697,Keisei Nishifuna,d15f0488-fc06-42f4-9d59-195454af8735,Nakano-sakaue,39.4,31.4
eca05b2b-cd69-40a0-bf00-ee508376e697,Keisei Nishifuna,b8f0efac-ae92-4dd3-bc36-afb753bc5bc0,Higashi-koenji,45.7,33.63
eca05b2b-cd69-40a0-bf00-ee508376e697,Keisei Nishifuna,896c51f2-65e6-4bde-bbbd-e6ad2b3b4a1a,Eifukuchō,41.9,34.15
eca05b2b-cd69-40a0-bf00-ee508376e697,Keisei Nishifuna,0b85f118-7f0d-4ee4-8a29-27fa8e3dd3e0,Ogikubo,52.6,40.3
eca05b2b-cd69-40a0-bf00-ee508376e697,Keisei Nishifuna,aa1c6851-1d28-4c10-9aaa-ee92201e4a32,Takaido,44.0,37.69
eca05b2b-cd69-40a0-bf00-ee508376e697,Keisei Nishifuna,96c9d20f-7f31-4c4a-89de-519fd090d9da,Oji,30.1,26.84
eca05b2b-cd69-40a0-bf00-ee508376e697,Keisei Nishifuna,9ff2a6f5-0b5d-44a1-ac29-99cfa0d2a7d2,Shim-Mikawashima,34.7,22.79
eca05b2b-cd69-40a0-bf00-ee508376e697,Keisei Nishifuna,418ae2b4-ca8c-4882-94f0-beafcfa04196,Hasune,39.1,35.16
eca05b2b-cd69-40a0-bf00-ee508376e697,Keisei Nishifuna,0fc0ca3e-8aad-4189-a86e-f69131f943eb,Tokiwadai,41.2,32.61
eca05b2b-cd69-40a0-bf00-ee508376e697,Keisei Nishifuna,4268201a-38ba-4af7-9f01-6328a4e691d4,Nerima,48.0,36.59
eca05b2b-cd69-40a0-bf00-ee508376e697,Keisei Nishifuna,d23d5f75-1bd8-4d13-a9c2-8e7acf75acd7,Hikarigaoka,49.3,39.35
eca05b2b-cd69-40a0-bf00-ee508376e697,Keisei Nishifuna,f3cf3261-8bba-4035-b036-f3815411395a,Nakamurabashi,51.9,37.96
eca05b2b-cd69-40a0-bf00-ee508376e697,Keisei Nishifuna,f9a224d2-2bb2-4a44-8e36-369f6ed50acc,Shimo-Akatsuka,44.9,37.81
eca05b2b-cd69-40a0-bf00-ee508376e697,Keisei Nishifuna,64e5d0bd-e5d1-4859-8d0e-72b31a2499c1,Musashi-Seki,67.2,46.77
eca05b2b-cd69-40a0-bf00-ee508376e697,Keisei Nishifuna,5ef34b29-91fb-489a-a3aa-dd410458bc7f,Oizumi-gakuen,57.5,52.12
eca05b2b-cd69-40a0-bf00-ee508376e697,Keisei Nishifuna,c9a823bc-70aa-4489-b03b-3a59d6f7aaa9,Rokuchō,27.9,21.88
eca05b2b-cd69-40a0-bf00-ee508376e697,Keisei Nishifuna,9072f87b-cff0-4c5c-a104-dda24044901e,Kameari,31.9,21.04
eca05b2b-cd69-40a0-bf00-ee508376e697,Keisei Nishifuna,9a029abe-f626-4db1-9e7f-edb435d42aa1,Nishi-Kasai,31.3,18.91
eca05b2b-cd69-40a0-bf00-ee508376e697,Keisei Nishifuna,3506c25e-8b1d-4a59-82af-1d388293d69e,Funabori,24.4,11.69
eca05b2b-cd69-40a0-bf00-ee508376e697,Keisei Nishifuna,dc89d32e-e2ff-44f3-9068-7b933a67aafa,Hachiōji,69.1,65.07
eca05b2b-cd69-40a0-bf00-ee508376e697,Keisei Nishifuna,c6fc6aed-2df5-448c-9964-87840b4a8b29,Tachikawa,69.1,60.26
eca05b2b-cd69-40a0-bf00-ee508376e697,Keisei Nishifuna,1dd77190-2dd2-4eb3-9100-c117c389eb5e,Mitaka,60.7,44.17
eca05b2b-cd69-40a0-bf00-ee508376e697,Keisei Nishifuna,1ad54b40-d162-45eb-a059-50b0d243f6a5,Kichijōji,60.1,40.9
eca05b2b-cd69-40a0-bf00-ee508376e697,Keisei Nishifuna,0dff7ea2-cd1e-44b5-819e-0d7030e5cf30,Kokuryo,55.2,47.7
eca05b2b-cd69-40a0-bf00-ee508376e697,Keisei Nishifuna,8a04bdfe-3577-4ecd-a07a-3aa09b79c999,Machida,78.5,64.03
eca05b2b-cd69-40a0-bf00-ee508376e697,Keisei Nishifuna,70288fd1-f52b-47c4-9be4-03ee1e86c4f1,Hibarigaoka,73.7,57.29
eca05b2b-cd69-40a0-bf00-ee508376e697,Keisei Nishifuna,9232f172-a1b5-4e7f-a566-a3839514255d,Seiseki-sakuragaoka,66.0,58.95
eca05b2b-cd69-40a0-bf00-ee508376e697,Keisei Nishifuna,ba3bf8f7-fa8e-4cfe-be74-fac02799a9ba,Tama Center,72.6,62.05
7fb3189e-11c2-4c46-8200-61f4fefcd723,Ikenoue,16aff7c1-418e-4922-8d7b-aa0a9c60e830,Kayabachō,24.8,14.0
7fb3189e-11c2-4c46-8200-61f4fefcd723,Ikenoue,469ebcdc-26aa-44da-ab6e-be58326e4b99,Harumi Futou Park,25.4,13.93
7fb3189e-11c2-4c46-8200-61f4fefcd723,Ikenoue,aa08b2ba-5bd9-4a3d-902f-385c6d158aff,Mita,19.6,9.96
7fb3189e-11c2-4c46-8200-61f4fefcd723,Ikenoue,b83a3e3d-1764-477f-b5fc-9bc23a833539,Azabu-juban,20.6,10.2
7fb3189e-11c2-4c46-8200-61f4fefcd723,Ikenoue,274bd8ac-0f83-4a2f-9b13-af0a860b0843,Yotsuya-sanchōme,21.1,7.02
7fb3189e-11c2-4c46-8200-61f4fefcd723,Ikenoue,69b501cf-9de0-459e-8c51-cc1a2ae220ee,Waseda,26.6,15.94
7fb3189e-11c2-4c46-8200-61f4fefcd723,Ikenoue,969988a0-fc97-4722-96c3-c2fb8adb77be,Shimo-Ochiai,25.6,8.34
7fb3189e-11c2-4c46-8200-61f4fefcd723,Ikenoue,10ccd4c8-975b-4082-880a-abe03ae1c88e,Sengoku,29.9,16.75
7fb3189e-11c2-4c46-8200-61f4fefcd723,Ikenoue,7e0a49af-b68f-4240-bc5b-2aafb521bee0,Shin-ōtsuka,28.5,17.47
7fb3189e-11c2-4c46-8200-61f4fefcd723,Ikenoue,d9ed1d33-7357-4545-ab05-6b2c2c174997,Nezu,31.4,19.06
7fb3189e-11c2-4c46-8200-61f4fefcd723,Ikenoue,8ecd21e7-f5b8-4486-98e0-d6d1b36c3650,Hakusan,30.6,14.85
7fb3189e-11c2-4c46-8200-61f4fefcd723,Ikenoue,a69dd352-8592-42a2-a59e-412ceceb7253,Oshiage,32.9,20.26
7fb3189e-11c2-4c46-8200-61f4fefcd723,Ikenoue,ad6336f2-3e10-42b1-a3cb-60da09332fc5,Kokusai-Tenjijō,28.1,16.54
7fb3189e-11c2-4c46-8200-61f4fefcd723,Ikenoue,77e6a9cf-eab7-4cd1-886f-c9f722b8f829,Kiba,27.3,16.98
7fb3189e-11c2-4c46-8200-61f4fefcd723,Ikenoue,58e3eecb-b0b1-4fa5-833b-8dfc093025bb,Kameido,32.0,19.57
7fb3189e-11c2-4c46-8200-61f4fefcd723,Ikenoue,b73f18e0-6767-4cb6-949e-827a8e48222f,Ryōgoku,30.9,16.79
7fb3189e-11c2-4c46-8200-61f4fefcd723,Ikenoue,edb27858-83b7-473b-b564-97dc32af862d,Ōimachi,29.4,9.63
7fb3189e-11c2-4c46-8200-61f4fefcd723,Ikenoue,e79d66dc-27c9-44db-b692-c36d651be801,Naka-meguro,16.8,4.56
7fb3189e-11c2-4c46-8200-61f4fefcd723,Ikenoue,a56b3b1b-b498-4f50-9669-be593388ac69,Toritsu-daigaku,17.1,6.62
7fb3189e-11c2-4c46-8200-61f4fefcd723,Ikenoue,39c0e52f-087f-4127-98f7-7288f95ed16a,Musashi-koyama,22.1,6.0
7fb3189e-11c2-4c46-8200-61f4fefcd723,Ikenoue,ed2b8411-a109-4fb8-bc19-4ad91a06c5df,Yukigaya-ōtsuka,25.1,10.63
7fb3189e-11c2-4c46-8200-61f4fefcd723,Ikenoue,444be04f-0faa-4377-bdd3-bac28bafe1cd,Ōmori,28.6,11.94
7fb3189e-11c2-4c46-8200-61f4fefcd723,Ikenoue,c2ae7927-51cc-4088-a14f-f7cb7896669a,Nishi-magome,25.7,11.32
7fb3189e-11c2-4c46-8200-61f4fefcd723,Ikenoue,da913f78-9dd7-42b3-94b0-3c5a4323ea14,Hachiman-yama,18.0,7.33
7fb3189e-11c2-4c46-8200-61f4fefcd723,Ikenoue,9babe595-2983-4086-bdf4-c28cf7ea0eb9,Kaminoge,21.1,10.92
7fb3189e-11c2-4c46-8200-61f4fefcd723,Ikenoue,d5791a88-e10e-4ab2-b3dd-74607ee80463,Komazawa-daigaku,12.4,3.98
7fb3189e-11c2-4c46-8200-61f4fefcd723,Ikenoue,9134f22e-fbb3-47b7-9987-2ad03d40aab7,Yōga,19.8,10.19
7fb3189e-11c2-4c46-8200-61f4fefcd723,Ikenoue,da913f78-9dd7-42b3-94b0-3c5a4323ea14,Hachiman-yama,18.0,7.33
7fb3189e-11c2-4c46-8200-61f4fefcd723,Ikenoue,545b7a15-4e0a-410e-8dd7-fe0c814e819a,Setagaya,13.3,3.88
7fb3189e-11c2-4c46-8200-61f4fefcd723,Ikenoue,047ed2e6-d81a-4f4b-855d-f4ca23a356bd,Sasazuka,8.8,2.34
7fb3189e-11c2-4c46-8200-61f4fefcd723,Ikenoue,d15f0488-fc06-42f4-9d59-195454af8735,Nakano-sakaue,17.1,5.55
7fb3189e-11c2-4c46-8200-61f4fefcd723,Ikenoue,b8f0efac-ae92-4dd3-bc36-afb753bc5bc0,Higashi-koenji,17.6,5.84
7fb3189e-11c2-4c46-8200-61f4fefcd723,Ikenoue,896c51f2-65e6-4bde-bbbd-e6ad2b3b4a1a,Eifukuchō,14.3,4.77
7fb3189e-11c2-4c46-8200-61f4fefcd723,Ikenoue,0b85f118-7f0d-4ee4-8a29-27fa8e3dd3e0,Ogikubo,25.6,8.86
7fb3189e-11c2-4c46-8200-61f4fefcd723,Ikenoue,aa1c6851-1d28-4c10-9aaa-ee92201e4a32,Takaido,19.7,8.31
7fb3189e-11c2-4c46-8200-61f4fefcd723,Ikenoue,96c9d20f-7f31-4c4a-89de-519fd090d9da,Oji,25.7,16.59
7fb3189e-11c2-4c46-8200-61f4fefcd723,Ikenoue,9ff2a6f5-0b5d-44a1-ac29-99cfa0d2a7d2,Shim-Mikawashima,35.8,21.54
7fb3189e-11c2-4c46-8200-61f4fefcd723,Ikenoue,418ae2b4-ca8c-4882-94f0-beafcfa04196,Hasune,28.2,18.27
7fb3189e-11c2-4c46-8200-61f4fefcd723,Ikenoue,0fc0ca3e-8aad-4189-a86e-f69131f943eb,Tokiwadai,30.3,15.72
7fb3189e-11c2-4c46-8200-61f4fefcd723,Ikenoue,4268201a-38ba-4af7-9f01-6328a4e691d4,Nerima,26.6,10.03
7fb3189e-11c2-4c46-8200-61f4fefcd723,Ikenoue,d23d5f75-1bd8-4d13-a9c2-8e7acf75acd7,Hikarigaoka,39.2,14.13
7fb3189e-11c2-4c46-8200-61f4fefcd723,Ikenoue,f3cf3261-8bba-4035-b036-f3815411395a,Nakamurabashi,29.5,11.29
7fb3189e-11c2-4c46-8200-61f4fefcd723,Ikenoue,f9a224d2-2bb2-4a44-8e36-369f6ed50acc,Shimo-Akatsuka,34.0,20.92
7fb3189e-11c2-4c46-8200-61f4fefcd723,Ikenoue,64e5d0bd-e5d1-4859-8d0e-72b31a2499c1,Musashi-Seki,40.9,13.82
7fb3189e-11c2-4c46-8200-61f4fefcd723,Ikenoue,5ef34b29-91fb-489a-a3aa-dd410458bc7f,Oizumi-gakuen,45.7,16.57
7fb3189e-11c2-4c46-8200-61f4fefcd723,Ikenoue,c9a823bc-70aa-4489-b03b-3a59d6f7aaa9,Rokuchō,37.3,28.04
7fb3189e-11c2-4c46-8200-61f4fefcd723,Ikenoue,9072f87b-cff0-4c5c-a104-dda24044901e,Kameari,42.9,27.52
7fb3189e-11c2-4c46-8200-61f4fefcd723,Ikenoue,9a029abe-f626-4db1-9e7f-edb435d42aa1,Nishi-Kasai,39.9,26.67
7fb3189e-11c2-4c46-8200-61f4fefcd723,Ikenoue,3506c25e-8b1d-4a59-82af-1d388293d69e,Funabori,36.3,24.85
7fb3189e-11c2-4c46-8200-61f4fefcd723,Ikenoue,dc89d32e-e2ff-44f3-9068-7b933a67aafa,Hachiōji,44.2,35.7
7fb3189e-11c2-4c46-8200-61f4fefcd723,Ikenoue,c6fc6aed-2df5-448c-9964-87840b4a8b29,Tachikawa,44.2,30.89
7fb3189e-11c2-4c46-8200-61f4fefcd723,Ikenoue,1dd77190-2dd2-4eb3-9100-c117c389eb5e,Mitaka,37.2,13.19
7fb3189e-11c2-4c46-8200-61f4fefcd723,Ikenoue,1ad54b40-d162-45eb-a059-50b0d243f6a5,Kichijōji,32.5,11.52
7fb3189e-11c2-4c46-8200-61f4fefcd723,Ikenoue,0dff7ea2-cd1e-44b5-819e-0d7030e5cf30,Kokuryo,30.3,18.32
7fb3189e-11c2-4c46-8200-61f4fefcd723,Ikenoue,8a04bdfe-3577-4ecd-a07a-3aa09b79c999,Machida,51.3,35.11
7fb3189e-11c2-4c46-8200-61f4fefcd723,Ikenoue,70288fd1-f52b-47c4-9be4-03ee1e86c4f1,Hibarigaoka,56.0,19.09
7fb3189e-11c2-4c46-8200-61f4fefcd723,Ikenoue,9232f172-a1b5-4e7f-a566-a3839514255d,Seiseki-sakuragaoka,41.1,29.58
7fb3189e-11c2-4c46-8200-61f4fefcd723,Ikenoue,ba3bf8f7-fa8e-4cfe-be74-fac02799a9ba,Tama Center,47.7,32.68
0a3123fb-7dcc-44c3-ad19-2200babd2880,Motoyawata,16aff7c1-418e-4922-8d7b-aa0a9c60e830,Kayabachō,24.6,15.67
0a3123fb-7dcc-44c3-ad19-2200babd2880,Motoyawata,469ebcdc-26aa-44da-ab6e-be58326e4b99,Harumi Futou Park,28.3,16.04
0a3123fb-7dcc-44c3-ad19-2200babd2880,Motoyawata,aa08b2ba-5bd9-4a3d-902f-385c6d158aff,Mita,23.9,15.35
0a3123fb-7dcc-44c3-ad19-2200babd2880,Motoyawata,b83a3e3d-1764-477f-b5fc-9bc23a833539,Azabu-juban,24.4,13.47
0a3123fb-7dcc-44c3-ad19-2200babd2880,Motoyawata,274bd8ac-0f83-4a2f-9b13-af0a860b0843,Yotsuya-sanchōme,20.4,7.65
0a3123fb-7dcc-44c3-ad19-2200babd2880,Motoyawata,69b501cf-9de0-459e-8c51-cc1a2ae220ee,Waseda,25.1,16.91
0a3123fb-7dcc-44c3-ad19-2200babd2880,Motoyawata,969988a0-fc97-4722-96c3-c2fb8adb77be,Shimo-Ochiai,24.9,8.96
0a3123fb-7dcc-44c3-ad19-2200babd2880,Motoyawata,10ccd4c8-975b-4082-880a-abe03ae1c88e,Sengoku,30.5,17.03
0a3123fb-7dcc-44c3-ad19-2200babd2880,Motoyawata,7e0a49af-b68f-4240-bc5b-2aafb521bee0,Shin-ōtsuka,27.8,18.09
0a3123fb-7dcc-44c3-ad19-2200babd2880,Motoyawata,d9ed1d33-7357-4545-ab05-6b2c2c174997,Nezu,31.9,16.44
0a3123fb-7dcc-44c3-ad19-2200babd2880,Motoyawata,8ecd21e7-f5b8-4486-98e0-d6d1b36c3650,Hakusan,29.9,15.86
0a3123fb-7dcc-44c3-ad19-2200babd2880,Motoyawata,a69dd352-8592-42a2-a59e-412ceceb7253,Oshiage,32.2,20.89
0a3123fb-7dcc-44c3-ad19-2200babd2880,Motoyawata,ad6336f2-3e10-42b1-a3cb-60da09332fc5,Kokusai-Tenjijō,32.5,21.92
0a3123fb-7dcc-44c3-ad19-2200babd2880,Motoyawata,77e6a9cf-eab7-4cd1-886f-c9f722b8f829,Kiba,26.5,18.0
0a3123fb-7dcc-44c3-ad19-2200babd2880,Motoyawata,58e3eecb-b0b1-4fa5-833b-8dfc093025bb,Kameido,31.3,20.58
0a3123fb-7dcc-44c3-ad19-2200babd2880,Motoyawata,b73f18e0-6767-4cb6-949e-827a8e48222f,Ryōgoku,30.2,17.75
0a3123fb-7dcc-44c3-ad19-2200babd2880,Motoyawata,edb27858-83b7-473b-b564-97dc32af862d,Ōimachi,31.5,14.99
0a3123fb-7dcc-44c3-ad19-2200babd2880,Motoyawata,e79d66dc-27c9-44db-b692-c36d651be801,Naka-meguro,24.7,9.91
0a3123fb-7dcc-44c3-ad19-2200babd2880,Motoyawata,a56b3b1b-b498-4f50-9669-be593388ac69,Toritsu-daigaku,21.9,8.82
0a3123fb-7dcc-44c3-ad19-2200babd2880,Motoyawata,39c0e52f-087f-4127-98f7-7288f95ed16a,Musashi-koyama,25.3,13.19
0a3123fb-7dcc-44c3-ad19-2200babd2880,Motoyawata,ed2b8411-a109-4fb8-bc19-4ad91a06c5df,Yukigaya-ōtsuka,29.9,12.82
0a3123fb-7dcc-44c3-ad19-2200babd2880,Motoyawata,444be04f-0faa-4377-bdd3-bac28bafe1cd,Ōmori,33.4,14.14
0a3123fb-7dcc-44c3-ad19-2200babd2880,Motoyawata,c2ae7927-51cc-4088-a14f-f7cb7896669a,Nishi-magome,30.4,13.51
0a3123fb-7dcc-44c3-ad19-2200babd2880,Motoyawata,da913f78-9dd7-42b3-94b0-3c5a4323ea14,Hachiman-yama,13.1,4.58
